"pais","casos","casos_acumulados","fallecidos","fallecidos_acumulados","fecha","bbdd","region"
"Andorra",0,0,0,0,2020-01-19,"OMS","Global"
"Andorra",0,0,0,0,2020-01-20,"OMS","Global"
"Andorra",0,0,0,0,2020-01-21,"OMS","Global"
"Andorra",0,0,0,0,2020-01-22,"OMS","Global"
"Andorra",0,0,0,0,2020-01-23,"OMS","Global"
"Andorra",0,0,0,0,2020-01-24,"OMS","Global"
"Andorra",0,0,0,0,2020-01-25,"OMS","Global"
"Andorra",0,0,0,0,2020-01-26,"OMS","Global"
"Andorra",0,0,0,0,2020-01-27,"OMS","Global"
"Andorra",0,0,0,0,2020-01-28,"OMS","Global"
"Andorra",0,0,0,0,2020-01-29,"OMS","Global"
"Andorra",0,0,0,0,2020-01-30,"OMS","Global"
"Andorra",0,0,0,0,2020-01-31,"OMS","Global"
"Andorra",0,0,0,0,2020-02-01,"OMS","Global"
"Andorra",0,0,0,0,2020-02-02,"OMS","Global"
"Andorra",0,0,0,0,2020-02-03,"OMS","Global"
"Andorra",0,0,0,0,2020-02-04,"OMS","Global"
"Andorra",0,0,0,0,2020-02-05,"OMS","Global"
"Andorra",0,0,0,0,2020-02-06,"OMS","Global"
"Andorra",0,0,0,0,2020-02-07,"OMS","Global"
"Andorra",0,0,0,0,2020-02-08,"OMS","Global"
"Andorra",0,0,0,0,2020-02-09,"OMS","Global"
"Andorra",0,0,0,0,2020-02-10,"OMS","Global"
"Andorra",0,0,0,0,2020-02-11,"OMS","Global"
"Andorra",0,0,0,0,2020-02-12,"OMS","Global"
"Andorra",0,0,0,0,2020-02-13,"OMS","Global"
"Andorra",0,0,0,0,2020-02-14,"OMS","Global"
"Andorra",0,0,0,0,2020-02-15,"OMS","Global"
"Andorra",0,0,0,0,2020-02-16,"OMS","Global"
"Andorra",0,0,0,0,2020-02-17,"OMS","Global"
"Andorra",0,0,0,0,2020-02-18,"OMS","Global"
"Andorra",0,0,0,0,2020-02-19,"OMS","Global"
"Andorra",0,0,0,0,2020-02-20,"OMS","Global"
"Andorra",0,0,0,0,2020-02-21,"OMS","Global"
"Andorra",0,0,0,0,2020-02-22,"OMS","Global"
"Andorra",0,0,0,0,2020-02-23,"OMS","Global"
"Andorra",0,0,0,0,2020-02-24,"OMS","Global"
"Andorra",0,0,0,0,2020-02-25,"OMS","Global"
"Andorra",0,0,0,0,2020-02-26,"OMS","Global"
"Andorra",0,0,0,0,2020-02-27,"OMS","Global"
"Andorra",0,0,0,0,2020-02-28,"OMS","Global"
"Andorra",0,0,0,0,2020-02-29,"OMS","Global"
"Andorra",0,0,0,0,2020-03-01,"OMS","Global"
"Andorra",0,0,0,0,2020-03-02,"OMS","Global"
"Andorra",1,1,0,0,2020-03-03,"OMS","Global"
"Andorra",0,1,0,0,2020-03-04,"OMS","Global"
"Andorra",0,1,0,0,2020-03-05,"OMS","Global"
"Andorra",0,1,0,0,2020-03-06,"OMS","Global"
"Andorra",0,1,0,0,2020-03-07,"OMS","Global"
"Andorra",0,1,0,0,2020-03-08,"OMS","Global"
"Andorra",0,1,0,0,2020-03-09,"OMS","Global"
"Andorra",0,1,0,0,2020-03-10,"OMS","Global"
"Andorra",0,1,0,0,2020-03-11,"OMS","Global"
"Andorra",0,1,0,0,2020-03-12,"OMS","Global"
"Andorra",0,1,0,0,2020-03-13,"OMS","Global"
"Andorra",1,2,0,0,2020-03-14,"OMS","Global"
"Andorra",0,2,0,0,2020-03-15,"OMS","Global"
"Andorra",0,2,0,0,2020-03-16,"OMS","Global"
"Andorra",12,14,0,0,2020-03-17,"OMS","Global"
"Andorra",25,39,0,0,2020-03-18,"OMS","Global"
"Andorra",0,39,0,0,2020-03-19,"OMS","Global"
"Andorra",36,75,0,0,2020-03-20,"OMS","Global"
"Andorra",19,94,0,0,2020-03-21,"OMS","Global"
"Andorra",39,133,1,1,2020-03-22,"OMS","Global"
"Andorra",1,134,0,1,2020-03-23,"OMS","Global"
"Andorra",31,165,0,1,2020-03-24,"OMS","Global"
"Andorra",48,213,2,3,2020-03-25,"OMS","Global"
"Andorra",18,231,0,3,2020-03-26,"OMS","Global"
"Andorra",58,289,0,3,2020-03-27,"OMS","Global"
"Andorra",32,321,1,4,2020-03-28,"OMS","Global"
"Andorra",20,341,2,6,2020-03-29,"OMS","Global"
"Andorra",29,370,2,8,2020-03-30,"OMS","Global"
"Andorra",6,376,4,12,2020-03-31,"OMS","Global"
"Andorra",20,396,1,13,2020-04-01,"OMS","Global"
"Andorra",0,396,0,13,2020-04-02,"OMS","Global"
"Andorra",33,429,2,15,2020-04-03,"OMS","Global"
"Andorra",13,442,1,16,2020-04-04,"OMS","Global"
"Andorra",24,466,1,17,2020-04-05,"OMS","Global"
"Andorra",57,523,0,17,2020-04-06,"OMS","Global"
"Andorra",17,540,4,21,2020-04-07,"OMS","Global"
"Andorra",11,551,1,22,2020-04-08,"OMS","Global"
"Andorra",15,566,2,24,2020-04-09,"OMS","Global"
"Andorra",23,589,2,26,2020-04-10,"OMS","Global"
"Andorra",13,602,0,26,2020-04-11,"OMS","Global"
"Andorra",20,622,2,28,2020-04-12,"OMS","Global"
"Andorra",17,639,1,29,2020-04-13,"OMS","Global"
"Andorra",12,651,0,29,2020-04-14,"OMS","Global"
"Andorra",8,659,2,31,2020-04-15,"OMS","Global"
"Andorra",14,673,2,33,2020-04-16,"OMS","Global"
"Andorra",21,694,1,34,2020-04-17,"OMS","Global"
"Andorra",9,703,1,35,2020-04-18,"OMS","Global"
"Andorra",1,704,0,35,2020-04-19,"OMS","Global"
"Andorra",13,717,1,36,2020-04-20,"OMS","Global"
"Andorra",1,718,0,36,2020-04-21,"OMS","Global"
"Andorra",5,723,1,37,2020-04-22,"OMS","Global"
"Andorra",1,724,0,37,2020-04-23,"OMS","Global"
"Andorra",2,726,1,38,2020-04-24,"OMS","Global"
"Andorra",7,733,2,40,2020-04-25,"OMS","Global"
"Andorra",5,738,0,40,2020-04-26,"OMS","Global"
"Andorra",2,740,0,40,2020-04-27,"OMS","Global"
"Andorra",1,741,1,41,2020-04-28,"OMS","Global"
"Andorra",1,742,1,42,2020-04-29,"OMS","Global"
"Andorra",2,744,0,42,2020-04-30,"OMS","Global"
"Andorra",2,746,0,42,2020-05-01,"OMS","Global"
"Andorra",0,746,1,43,2020-05-02,"OMS","Global"
"Andorra",1,747,1,44,2020-05-03,"OMS","Global"
"Andorra",2,749,1,45,2020-05-04,"OMS","Global"
"Andorra",2,751,0,45,2020-05-05,"OMS","Global"
"Andorra",0,751,1,46,2020-05-06,"OMS","Global"
"Andorra",1,752,1,47,2020-05-07,"OMS","Global"
"Andorra",0,752,0,47,2020-05-08,"OMS","Global"
"Andorra",2,754,0,47,2020-05-09,"OMS","Global"
"Andorra",0,754,1,48,2020-05-10,"OMS","Global"
"Andorra",2,756,0,48,2020-05-11,"OMS","Global"
"Andorra",0,756,0,48,2020-05-12,"OMS","Global"
"Andorra",3,759,0,48,2020-05-13,"OMS","Global"
"Andorra",2,761,1,49,2020-05-14,"OMS","Global"
"Andorra",0,761,0,49,2020-05-15,"OMS","Global"
"Andorra",0,761,0,49,2020-05-16,"OMS","Global"
"Andorra",0,761,2,51,2020-05-17,"OMS","Global"
"Andorra",0,761,0,51,2020-05-18,"OMS","Global"
"Andorra",0,761,0,51,2020-05-19,"OMS","Global"
"Andorra",0,761,0,51,2020-05-20,"OMS","Global"
"Andorra",1,762,0,51,2020-05-21,"OMS","Global"
"Andorra",0,762,0,51,2020-05-22,"OMS","Global"
"Andorra",0,762,0,51,2020-05-23,"OMS","Global"
"Andorra",1,763,0,51,2020-05-24,"OMS","Global"
"Andorra",0,763,0,51,2020-05-25,"OMS","Global"
"Andorra",0,763,0,51,2020-05-26,"OMS","Global"
"Andorra",0,763,0,51,2020-05-27,"OMS","Global"
"Andorra",0,763,0,51,2020-05-28,"OMS","Global"
"Andorra",1,764,0,51,2020-05-29,"OMS","Global"
"Andorra",0,764,0,51,2020-05-30,"OMS","Global"
"Andorra",0,764,0,51,2020-05-31,"OMS","Global"
"Andorra",0,764,0,51,2020-06-01,"OMS","Global"
"Andorra",1,765,0,51,2020-06-02,"OMS","Global"
"Andorra",79,844,0,51,2020-06-03,"OMS","Global"
"Andorra",7,851,0,51,2020-06-04,"OMS","Global"
"Andorra",1,852,0,51,2020-06-05,"OMS","Global"
"Andorra",0,852,0,51,2020-06-06,"OMS","Global"
"Andorra",0,852,0,51,2020-06-07,"OMS","Global"
"Andorra",0,852,0,51,2020-06-08,"OMS","Global"
"Andorra",0,852,0,51,2020-06-09,"OMS","Global"
"Andorra",0,852,0,51,2020-06-10,"OMS","Global"
"Andorra",0,852,0,51,2020-06-11,"OMS","Global"
"Andorra",0,852,0,51,2020-06-12,"OMS","Global"
"Andorra",1,853,0,51,2020-06-13,"OMS","Global"
"Andorra",0,853,0,51,2020-06-14,"OMS","Global"
"Andorra",0,853,0,51,2020-06-15,"OMS","Global"
"Andorra",0,853,0,51,2020-06-16,"OMS","Global"
"Andorra",1,854,1,52,2020-06-17,"OMS","Global"
"Andorra",0,854,0,52,2020-06-18,"OMS","Global"
"Andorra",1,855,0,52,2020-06-19,"OMS","Global"
"Andorra",0,855,0,52,2020-06-20,"OMS","Global"
"Andorra",0,855,0,52,2020-06-21,"OMS","Global"
"Andorra",0,855,0,52,2020-06-22,"OMS","Global"
"Andorra",0,855,0,52,2020-06-23,"OMS","Global"
"Andorra",0,855,0,52,2020-06-24,"OMS","Global"
"Andorra",0,855,0,52,2020-06-25,"OMS","Global"
"Andorra",0,855,0,52,2020-06-26,"OMS","Global"
"Andorra",0,855,0,52,2020-06-27,"OMS","Global"
"Andorra",0,855,0,52,2020-06-28,"OMS","Global"
"Andorra",0,855,0,52,2020-06-29,"OMS","Global"
"Andorra",0,855,0,52,2020-06-30,"OMS","Global"
"Andorra",0,855,0,52,2020-07-01,"OMS","Global"
"Andorra",0,855,0,52,2020-07-02,"OMS","Global"
"Andorra",0,855,0,52,2020-07-03,"OMS","Global"
"Andorra",0,855,0,52,2020-07-04,"OMS","Global"
"Andorra",0,855,0,52,2020-07-05,"OMS","Global"
"Andorra",0,855,0,52,2020-07-06,"OMS","Global"
"Andorra",0,855,0,52,2020-07-07,"OMS","Global"
"Andorra",0,855,0,52,2020-07-08,"OMS","Global"
"Andorra",0,855,0,52,2020-07-09,"OMS","Global"
"Andorra",0,855,0,52,2020-07-10,"OMS","Global"
"Andorra",0,855,0,52,2020-07-11,"OMS","Global"
"Andorra",0,855,0,52,2020-07-12,"OMS","Global"
"Andorra",0,855,0,52,2020-07-13,"OMS","Global"
"Andorra",3,858,0,52,2020-07-14,"OMS","Global"
"Andorra",3,861,0,52,2020-07-15,"OMS","Global"
"Andorra",1,862,0,52,2020-07-16,"OMS","Global"
"Andorra",15,877,0,52,2020-07-17,"OMS","Global"
"Andorra",3,880,0,52,2020-07-18,"OMS","Global"
"Andorra",0,880,0,52,2020-07-19,"OMS","Global"
"Andorra",0,880,0,52,2020-07-20,"OMS","Global"
"Andorra",4,884,0,52,2020-07-21,"OMS","Global"
"Andorra",0,884,0,52,2020-07-22,"OMS","Global"
"Andorra",5,889,0,52,2020-07-23,"OMS","Global"
"Andorra",0,889,0,52,2020-07-24,"OMS","Global"
"Andorra",8,897,0,52,2020-07-25,"OMS","Global"
"Andorra",0,897,0,52,2020-07-26,"OMS","Global"
"Andorra",7,904,0,52,2020-07-27,"OMS","Global"
"Andorra",3,907,0,52,2020-07-28,"OMS","Global"
"Andorra",4,911,0,52,2020-07-29,"OMS","Global"
"Andorra",7,918,0,52,2020-07-30,"OMS","Global"
"Andorra",4,922,0,52,2020-07-31,"OMS","Global"
"Andorra",3,925,0,52,2020-08-01,"OMS","Global"
"Andorra",5,930,0,52,2020-08-02,"OMS","Global"
"Andorra",6,936,0,52,2020-08-03,"OMS","Global"
"Andorra",1,937,0,52,2020-08-04,"OMS","Global"
"Andorra",2,939,0,52,2020-08-05,"OMS","Global"
"Andorra",0,939,0,52,2020-08-06,"OMS","Global"
"Andorra",6,945,0,52,2020-08-07,"OMS","Global"
"Andorra",11,956,0,52,2020-08-08,"OMS","Global"
"Andorra",0,956,0,52,2020-08-09,"OMS","Global"
"Andorra",0,956,0,52,2020-08-10,"OMS","Global"
"Andorra",7,963,0,52,2020-08-11,"OMS","Global"
"Andorra",10,973,0,52,2020-08-12,"OMS","Global"
"Andorra",4,977,1,53,2020-08-13,"OMS","Global"
"Andorra",4,981,0,53,2020-08-14,"OMS","Global"
"Andorra",8,989,0,53,2020-08-15,"OMS","Global"
"Andorra",8,997,0,53,2020-08-16,"OMS","Global"
"Andorra",0,997,0,53,2020-08-17,"OMS","Global"
"Andorra",8,1005,0,53,2020-08-18,"OMS","Global"
"Andorra",7,1012,0,53,2020-08-19,"OMS","Global"
"Andorra",12,1024,0,53,2020-08-20,"OMS","Global"
"Andorra",12,1036,0,53,2020-08-21,"OMS","Global"
"Andorra",11,1047,0,53,2020-08-22,"OMS","Global"
"Andorra",0,1047,0,53,2020-08-23,"OMS","Global"
"Andorra",0,1047,0,53,2020-08-24,"OMS","Global"
"Andorra",13,1060,0,53,2020-08-25,"OMS","Global"
"Andorra",0,1060,0,53,2020-08-26,"OMS","Global"
"Andorra",38,1098,0,53,2020-08-27,"OMS","Global"
"Andorra",13,1111,0,53,2020-08-28,"OMS","Global"
"Andorra",13,1124,0,53,2020-08-29,"OMS","Global"
"Andorra",0,1124,0,53,2020-08-30,"OMS","Global"
"Andorra",0,1124,0,53,2020-08-31,"OMS","Global"
"Andorra",52,1176,0,53,2020-09-01,"OMS","Global"
"Andorra",8,1184,0,53,2020-09-02,"OMS","Global"
"Andorra",15,1199,0,53,2020-09-03,"OMS","Global"
"Andorra",9,1208,0,53,2020-09-04,"OMS","Global"
"Andorra",7,1215,0,53,2020-09-05,"OMS","Global"
"Andorra",0,1215,0,53,2020-09-06,"OMS","Global"
"Andorra",0,1215,0,53,2020-09-07,"OMS","Global"
"Andorra",46,1261,0,53,2020-09-08,"OMS","Global"
"Andorra",0,1261,0,53,2020-09-09,"OMS","Global"
"Andorra",40,1301,0,53,2020-09-10,"OMS","Global"
"Andorra",0,1301,0,53,2020-09-11,"OMS","Global"
"Andorra",43,1344,0,53,2020-09-12,"OMS","Global"
"Andorra",0,1344,0,53,2020-09-13,"OMS","Global"
"Andorra",0,1344,0,53,2020-09-14,"OMS","Global"
"Andorra",94,1438,0,53,2020-09-15,"OMS","Global"
"Andorra",0,1438,0,53,2020-09-16,"OMS","Global"
"Andorra",45,1483,0,53,2020-09-17,"OMS","Global"
"Andorra",0,1483,0,53,2020-09-18,"OMS","Global"
"Andorra",81,1564,0,53,2020-09-19,"OMS","Global"
"Andorra",0,1564,0,53,2020-09-20,"OMS","Global"
"Andorra",0,1564,0,53,2020-09-21,"OMS","Global"
"Andorra",117,1681,0,53,2020-09-22,"OMS","Global"
"Andorra",0,1681,0,53,2020-09-23,"OMS","Global"
"Andorra",72,1753,0,53,2020-09-24,"OMS","Global"
"Andorra",0,1753,0,53,2020-09-25,"OMS","Global"
"Andorra",83,1836,0,53,2020-09-26,"OMS","Global"
"Andorra",0,1836,0,53,2020-09-27,"OMS","Global"
"Andorra",0,1836,0,53,2020-09-28,"OMS","Global"
"Andorra",130,1966,0,53,2020-09-29,"OMS","Global"
"Andorra",0,1966,0,53,2020-09-30,"OMS","Global"
"Andorra",84,2050,0,53,2020-10-01,"OMS","Global"
"Andorra",0,2050,0,53,2020-10-02,"OMS","Global"
"Andorra",60,2110,0,53,2020-10-03,"OMS","Global"
"Andorra",0,2110,0,53,2020-10-04,"OMS","Global"
"Andorra",0,2110,0,53,2020-10-05,"OMS","Global"
"Andorra",260,2370,0,53,2020-10-06,"OMS","Global"
"Andorra",0,2370,0,53,2020-10-07,"OMS","Global"
"Andorra",198,2568,0,53,2020-10-08,"OMS","Global"
"Andorra",0,2568,1,54,2020-10-09,"OMS","Global"
"Andorra",128,2696,1,55,2020-10-10,"OMS","Global"
"Andorra",0,2696,0,55,2020-10-11,"OMS","Global"
"Andorra",0,2696,0,55,2020-10-12,"OMS","Global"
"Andorra",299,2995,2,57,2020-10-13,"OMS","Global"
"Andorra",0,2995,0,57,2020-10-14,"OMS","Global"
"Andorra",195,3190,2,59,2020-10-15,"OMS","Global"
"Andorra",0,3190,0,59,2020-10-16,"OMS","Global"
"Andorra",187,3377,0,59,2020-10-17,"OMS","Global"
"Andorra",0,3377,0,59,2020-10-18,"OMS","Global"
"Andorra",0,3377,0,59,2020-10-19,"OMS","Global"
"Andorra",246,3623,3,62,2020-10-20,"OMS","Global"
"Andorra",0,3623,0,62,2020-10-21,"OMS","Global"
"Andorra",188,3811,1,63,2020-10-22,"OMS","Global"
"Andorra",0,3811,0,63,2020-10-23,"OMS","Global"
"Andorra",227,4038,6,69,2020-10-24,"OMS","Global"
"Andorra",0,4038,0,69,2020-10-25,"OMS","Global"
"Andorra",0,4038,0,69,2020-10-26,"OMS","Global"
"Andorra",287,4325,3,72,2020-10-27,"OMS","Global"
"Andorra",85,4410,0,72,2020-10-28,"OMS","Global"
"Andorra",107,4517,0,72,2020-10-29,"OMS","Global"
"Andorra",50,4567,1,73,2020-10-30,"OMS","Global"
"Andorra",98,4665,2,75,2020-10-31,"OMS","Global"
"Andorra",91,4756,0,75,2020-11-01,"OMS","Global"
"Andorra",69,4825,0,75,2020-11-02,"OMS","Global"
"Andorra",63,4888,0,75,2020-11-03,"OMS","Global"
"Andorra",22,4910,0,75,2020-11-04,"OMS","Global"
"Andorra",135,5045,0,75,2020-11-05,"OMS","Global"
"Andorra",90,5135,0,75,2020-11-06,"OMS","Global"
"Andorra",0,5135,0,75,2020-11-07,"OMS","Global"
"Andorra",184,5319,0,75,2020-11-08,"OMS","Global"
"Andorra",64,5383,0,75,2020-11-09,"OMS","Global"
"Andorra",54,5437,0,75,2020-11-10,"OMS","Global"
"Andorra",40,5477,0,75,2020-11-11,"OMS","Global"
"Andorra",90,5567,0,75,2020-11-12,"OMS","Global"
"Andorra",49,5616,0,75,2020-11-13,"OMS","Global"
"Andorra",109,5725,0,75,2020-11-14,"OMS","Global"
"Andorra",0,5725,0,75,2020-11-15,"OMS","Global"
"Andorra",147,5872,1,76,2020-11-16,"OMS","Global"
"Andorra",42,5914,0,76,2020-11-17,"OMS","Global"
"Andorra",37,5951,0,76,2020-11-18,"OMS","Global"
"Andorra",67,6018,0,76,2020-11-19,"OMS","Global"
"Andorra",48,6066,0,76,2020-11-20,"OMS","Global"
"Andorra",76,6142,0,76,2020-11-21,"OMS","Global"
"Andorra",65,6207,0,76,2020-11-22,"OMS","Global"
"Andorra",49,6256,0,76,2020-11-23,"OMS","Global"
"Andorra",48,6304,0,76,2020-11-24,"OMS","Global"
"Andorra",47,6351,0,76,2020-11-25,"OMS","Global"
"Andorra",77,6428,0,76,2020-11-26,"OMS","Global"
"Andorra",106,6534,0,76,2020-11-27,"OMS","Global"
"Andorra",76,6610,0,76,2020-11-28,"OMS","Global"
"Andorra",0,6610,0,76,2020-11-29,"OMS","Global"
"Andorra",102,6712,0,76,2020-11-30,"OMS","Global"
"Andorra",33,6745,0,76,2020-12-01,"OMS","Global"
"Andorra",45,6790,0,76,2020-12-02,"OMS","Global"
"Andorra",52,6842,0,76,2020-12-03,"OMS","Global"
"Andorra",62,6904,1,77,2020-12-04,"OMS","Global"
"Andorra",51,6955,0,77,2020-12-05,"OMS","Global"
"Andorra",50,7005,1,78,2020-12-06,"OMS","Global"
"Andorra",45,7050,0,78,2020-12-07,"OMS","Global"
"Andorra",34,7084,0,78,2020-12-08,"OMS","Global"
"Andorra",43,7127,0,78,2020-12-09,"OMS","Global"
"Andorra",35,7162,0,78,2020-12-10,"OMS","Global"
"Andorra",28,7190,0,78,2020-12-11,"OMS","Global"
"Andorra",46,7236,0,78,2020-12-12,"OMS","Global"
"Andorra",52,7288,0,78,2020-12-13,"OMS","Global"
"Andorra",50,7338,1,79,2020-12-14,"OMS","Global"
"Andorra",44,7382,0,79,2020-12-15,"OMS","Global"
"Andorra",32,7414,0,79,2020-12-16,"OMS","Global"
"Andorra",32,7446,0,79,2020-12-17,"OMS","Global"
"Andorra",20,7466,0,79,2020-12-18,"OMS","Global"
"Andorra",53,7519,1,80,2020-12-19,"OMS","Global"
"Andorra",41,7560,0,80,2020-12-20,"OMS","Global"
"Andorra",17,7577,1,81,2020-12-21,"OMS","Global"
"Andorra",25,7602,0,81,2020-12-22,"OMS","Global"
"Andorra",31,7633,1,82,2020-12-23,"OMS","Global"
"Andorra",36,7669,0,82,2020-12-24,"OMS","Global"
"Andorra",30,7699,1,83,2020-12-25,"OMS","Global"
"Andorra",57,7756,0,83,2020-12-26,"OMS","Global"
"Andorra",50,7806,0,83,2020-12-27,"OMS","Global"
"Andorra",15,7821,0,83,2020-12-28,"OMS","Global"
"Andorra",54,7875,0,83,2020-12-29,"OMS","Global"
"Andorra",44,7919,1,84,2020-12-30,"OMS","Global"
"Andorra",64,7983,0,84,2020-12-31,"OMS","Global"
"Andorra",66,8049,0,84,2021-01-01,"OMS","Global"
"Andorra",68,8117,0,84,2021-01-02,"OMS","Global"
"Andorra",49,8166,0,84,2021-01-03,"OMS","Global"
"Andorra",26,8192,0,84,2021-01-04,"OMS","Global"
"Andorra",57,8249,0,84,2021-01-05,"OMS","Global"
"Andorra",59,8308,0,84,2021-01-06,"OMS","Global"
"Andorra",40,8348,0,84,2021-01-07,"OMS","Global"
"Andorra",0,8348,0,84,2021-01-08,"OMS","Global"
"Andorra",141,8489,0,84,2021-01-09,"OMS","Global"
"Andorra",97,8586,1,85,2021-01-10,"OMS","Global"
"Andorra",0,8586,0,85,2021-01-11,"OMS","Global"
"Andorra",96,8682,1,86,2021-01-12,"OMS","Global"
"Andorra",63,8745,1,87,2021-01-13,"OMS","Global"
"Andorra",73,8818,0,87,2021-01-14,"OMS","Global"
"Andorra",50,8868,1,88,2021-01-15,"OMS","Global"
"Andorra",78,8946,0,88,2021-01-16,"OMS","Global"
"Andorra",92,9038,3,91,2021-01-17,"OMS","Global"
"Andorra",0,9038,0,91,2021-01-18,"OMS","Global"
"Andorra",45,9083,0,91,2021-01-19,"OMS","Global"
"Andorra",111,9194,1,92,2021-01-20,"OMS","Global"
"Andorra",114,9308,0,92,2021-01-21,"OMS","Global"
"Andorra",71,9379,1,93,2021-01-22,"OMS","Global"
"Andorra",37,9416,0,93,2021-01-23,"OMS","Global"
"Andorra",83,9499,3,96,2021-01-24,"OMS","Global"
"Andorra",50,9549,0,96,2021-01-25,"OMS","Global"
"Andorra",47,9596,1,97,2021-01-26,"OMS","Global"
"Andorra",42,9638,0,97,2021-01-27,"OMS","Global"
"Andorra",78,9716,1,98,2021-01-28,"OMS","Global"
"Andorra",63,9779,2,100,2021-01-29,"OMS","Global"
"Andorra",58,9837,0,100,2021-01-30,"OMS","Global"
"Andorra",48,9885,1,101,2021-01-31,"OMS","Global"
"Andorra",52,9937,0,101,2021-02-01,"OMS","Global"
"Andorra",35,9972,0,101,2021-02-02,"OMS","Global"
"Andorra",45,10017,1,102,2021-02-03,"OMS","Global"
"Andorra",53,10070,1,103,2021-02-04,"OMS","Global"
"Andorra",67,10137,0,103,2021-02-05,"OMS","Global"
"Andorra",35,10172,1,104,2021-02-06,"OMS","Global"
"Andorra",34,10206,1,105,2021-02-07,"OMS","Global"
"Andorra",45,10251,1,106,2021-02-08,"OMS","Global"
"Andorra",24,10275,0,106,2021-02-09,"OMS","Global"
"Andorra",37,10312,0,106,2021-02-10,"OMS","Global"
"Andorra",40,10352,0,106,2021-02-11,"OMS","Global"
"Andorra",39,10391,0,106,2021-02-12,"OMS","Global"
"Andorra",36,10427,0,106,2021-02-13,"OMS","Global"
"Andorra",36,10463,1,107,2021-02-14,"OMS","Global"
"Andorra",40,10503,0,107,2021-02-15,"OMS","Global"
"Andorra",35,10538,0,107,2021-02-16,"OMS","Global"
"Andorra",17,10555,0,107,2021-02-17,"OMS","Global"
"Andorra",28,10583,0,107,2021-02-18,"OMS","Global"
"Andorra",27,10610,0,107,2021-02-19,"OMS","Global"
"Andorra",35,10645,0,107,2021-02-20,"OMS","Global"
"Andorra",27,10672,0,107,2021-02-21,"OMS","Global"
"Andorra",27,10699,0,107,2021-02-22,"OMS","Global"
"Andorra",13,10712,2,109,2021-02-23,"OMS","Global"
"Andorra",27,10739,1,110,2021-02-24,"OMS","Global"
"Andorra",36,10775,0,110,2021-02-25,"OMS","Global"
"Andorra",24,10799,0,110,2021-02-26,"OMS","Global"
"Andorra",23,10822,0,110,2021-02-27,"OMS","Global"
"Andorra",27,10849,0,110,2021-02-28,"OMS","Global"
"Andorra",17,10866,0,110,2021-03-01,"OMS","Global"
"Andorra",23,10889,0,110,2021-03-02,"OMS","Global"
"Andorra",19,10908,0,110,2021-03-03,"OMS","Global"
"Andorra",40,10948,2,112,2021-03-04,"OMS","Global"
"Andorra",28,10976,0,112,2021-03-05,"OMS","Global"
"Andorra",22,10998,0,112,2021-03-06,"OMS","Global"
"Andorra",21,11019,0,112,2021-03-07,"OMS","Global"
"Andorra",23,11042,0,112,2021-03-08,"OMS","Global"
"Andorra",27,11069,0,112,2021-03-09,"OMS","Global"
"Andorra",20,11089,0,112,2021-03-10,"OMS","Global"
"Andorra",41,11130,0,112,2021-03-11,"OMS","Global"
"Andorra",69,11199,0,112,2021-03-12,"OMS","Global"
"Andorra",29,11228,0,112,2021-03-13,"OMS","Global"
"Andorra",0,11228,0,112,2021-03-14,"OMS","Global"
"Andorra",38,11266,1,113,2021-03-15,"OMS","Global"
"Andorra",23,11289,0,113,2021-03-16,"OMS","Global"
"Andorra",30,11319,0,113,2021-03-17,"OMS","Global"
"Andorra",41,11360,0,113,2021-03-18,"OMS","Global"
"Andorra",33,11393,0,113,2021-03-19,"OMS","Global"
"Andorra",38,11431,0,113,2021-03-20,"OMS","Global"
"Andorra",50,11481,0,113,2021-03-21,"OMS","Global"
"Armenia",0,0,0,0,2020-01-03,"OMS","Global"
"Armenia",0,0,0,0,2020-01-04,"OMS","Global"
"Armenia",0,0,0,0,2020-01-05,"OMS","Global"
"Armenia",0,0,0,0,2020-01-06,"OMS","Global"
"Armenia",0,0,0,0,2020-01-07,"OMS","Global"
"Armenia",0,0,0,0,2020-01-08,"OMS","Global"
"Armenia",0,0,0,0,2020-01-09,"OMS","Global"
"Armenia",0,0,0,0,2020-01-10,"OMS","Global"
"Armenia",0,0,0,0,2020-01-11,"OMS","Global"
"Armenia",0,0,0,0,2020-01-12,"OMS","Global"
"Armenia",0,0,0,0,2020-01-13,"OMS","Global"
"Armenia",0,0,0,0,2020-01-14,"OMS","Global"
"Armenia",0,0,0,0,2020-01-15,"OMS","Global"
"Armenia",0,0,0,0,2020-01-16,"OMS","Global"
"Armenia",0,0,0,0,2020-01-17,"OMS","Global"
"Armenia",0,0,0,0,2020-01-18,"OMS","Global"
"Armenia",0,0,0,0,2020-01-19,"OMS","Global"
"Armenia",0,0,0,0,2020-01-20,"OMS","Global"
"Armenia",0,0,0,0,2020-01-21,"OMS","Global"
"Armenia",0,0,0,0,2020-01-22,"OMS","Global"
"Armenia",0,0,0,0,2020-01-23,"OMS","Global"
"Armenia",0,0,0,0,2020-01-24,"OMS","Global"
"Armenia",0,0,0,0,2020-01-25,"OMS","Global"
"Armenia",0,0,0,0,2020-01-26,"OMS","Global"
"Armenia",0,0,0,0,2020-01-27,"OMS","Global"
"Armenia",0,0,0,0,2020-01-28,"OMS","Global"
"Armenia",0,0,0,0,2020-01-29,"OMS","Global"
"Armenia",0,0,0,0,2020-01-30,"OMS","Global"
"Armenia",0,0,0,0,2020-01-31,"OMS","Global"
"Armenia",0,0,0,0,2020-02-01,"OMS","Global"
